cik,company,form,date_filed,quarter,year,filename,url,local_path,relative_path,companyid
313927,CHURCH & DWIGHT CO INC /DE/,10-Q,2020-07-31,3,2020,edgar/data/313927/0001564590-20-035085.txt,https://www.sec.gov/Archives/edgar/data/313927/0001564590-20-035085.txt,data_edgar\raw\2020\edgar\data\313927\0001564590-20-035085.txt,edgar/data/313927/0001564590-20-035085.txt,261105
31462,ECOLAB INC.,10-Q,2020-08-06,3,2020,edgar/data/31462/0001558370-20-009506.txt,https://www.sec.gov/Archives/edgar/data/31462/0001558370-20-009506.txt,data_edgar\raw\2020\edgar\data\31462\0001558370-20-009506.txt,edgar/data/31462/0001558370-20-009506.txt,268799
315189,DEERE & CO,10-Q,2020-08-27,3,2020,edgar/data/315189/0001558370-20-010868.txt,https://www.sec.gov/Archives/edgar/data/315189/0001558370-20-010868.txt,data_edgar\raw\2020\edgar\data\315189\0001558370-20-010868.txt,edgar/data/315189/0001558370-20-010868.txt,266112
315213,ROBERT HALF INTERNATIONAL INC.,10-Q,2020-08-03,3,2020,edgar/data/315213/0000315213-20-000069.txt,https://www.sec.gov/Archives/edgar/data/315213/0000315213-20-000069.txt,data_edgar\raw\2020\edgar\data\315213\0000315213-20-000069.txt,edgar/data/315213/0000315213-20-000069.txt,276703
315293,Aon plc,10-Q,2020-07-31,3,2020,edgar/data/315293/0001628280-20-011354.txt,https://www.sec.gov/Archives/edgar/data/315293/0001628280-20-011354.txt,data_edgar\raw\2020\edgar\data\315293\0001628280-20-011354.txt,edgar/data/315293/0001628280-20-011354.txt,119853
315852,RANGE RESOURCES CORP,10-Q,2020-08-03,3,2020,edgar/data/315852/0001564590-20-035563.txt,https://www.sec.gov/Archives/edgar/data/315852/0001564590-20-035563.txt,data_edgar\raw\2020\edgar\data\315852\0001564590-20-035563.txt,edgar/data/315852/0001564590-20-035563.txt,93030
316709,SCHWAB CHARLES CORP,10-Q,2020-08-07,3,2020,edgar/data/316709/0000316709-20-000045.txt,https://www.sec.gov/Archives/edgar/data/316709/0000316709-20-000045.txt,data_edgar\raw\2020\edgar\data\316709\0000316709-20-000045.txt,edgar/data/316709/0000316709-20-000045.txt,34093
31791,PERKINELMER INC,10-Q,2020-08-11,3,2020,edgar/data/31791/0001628280-20-012418.txt,https://www.sec.gov/Archives/edgar/data/31791/0001628280-20-012418.txt,data_edgar\raw\2020\edgar\data\31791\0001628280-20-012418.txt,edgar/data/31791/0001628280-20-012418.txt,268363
318154,AMGEN INC,10-Q,2020-07-29,3,2020,edgar/data/318154/0000318154-20-000048.txt,https://www.sec.gov/Archives/edgar/data/318154/0000318154-20-000048.txt,data_edgar\raw\2020\edgar\data\318154\0000318154-20-000048.txt,edgar/data/318154/0000318154-20-000048.txt,24816
320193,Apple Inc.,10-Q,2020-07-31,3,2020,edgar/data/320193/0000320193-20-000062.txt,https://www.sec.gov/Archives/edgar/data/320193/0000320193-20-000062.txt,data_edgar\raw\2020\edgar\data\320193\0000320193-20-000062.txt,edgar/data/320193/0000320193-20-000062.txt,24937
320335,GLOBE LIFE INC.,10-Q,2020-08-06,3,2020,edgar/data/320335/0000320335-20-000039.txt,https://www.sec.gov/Archives/edgar/data/320335/0000320335-20-000039.txt,data_edgar\raw\2020\edgar\data\320335\0000320335-20-000039.txt,edgar/data/320335/0000320335-20-000039.txt,308916
32604,EMERSON ELECTRIC CO,10-Q,2020-08-05,3,2020,edgar/data/32604/0000032604-20-000033.txt,https://www.sec.gov/Archives/edgar/data/32604/0000032604-20-000033.txt,data_edgar\raw\2020\edgar\data\32604\0000032604-20-000033.txt,edgar/data/32604/0000032604-20-000033.txt,269231
33185,EQUIFAX INC,10-Q,2020-07-23,3,2020,edgar/data/33185/0000033185-20-000042.txt,https://www.sec.gov/Archives/edgar/data/33185/0000033185-20-000042.txt,data_edgar\raw\2020\edgar\data\33185\0000033185-20-000042.txt,edgar/data/33185/0000033185-20-000042.txt,175749
33213,EQT Corp,10-Q,2020-07-27,3,2020,edgar/data/33213/0000033213-20-000025.txt,https://www.sec.gov/Archives/edgar/data/33213/0000033213-20-000025.txt,data_edgar\raw\2020\edgar\data\33213\0000033213-20-000025.txt,edgar/data/33213/0000033213-20-000025.txt,269924
34088,EXXON MOBIL CORP,10-Q,2020-08-05,3,2020,edgar/data/34088/0000034088-20-000073.txt,https://www.sec.gov/Archives/edgar/data/34088/0000034088-20-000073.txt,data_edgar\raw\2020\edgar\data\34088\0000034088-20-000073.txt,edgar/data/34088/0000034088-20-000073.txt,406338
